title,label,label_score
momen anwar hadid dibaptis di pantai malibu,non-clickbait,0
baru dibaptis ini pengakuan anwar hadid soal perbedaaan agama dalam keluarga,clickbait,1
anak presiden jokowi hadiri ultah ke 36 luna maya,non-clickbait,0
tak dapat ucapan ulang tahun dari reino barack luna maya kalau ingat alhamdulillah,non-clickbait,0
sinopsis drama rich man epsiode 9 kenangan suho exo,non-clickbait,0
sinopsis drama rich man episode 7 kedekatan suho exo dan ha yun soo,non-clickbait,0
sinopsis drama rich man episode 14 perubahan suho exo yang lebih baik,non-clickbait,0
kim soo hyun jadi cameo di episode terakhir hotel del luna,non-clickbait,0
youtuber tana mongeau bawa ular ke vmas 2019 tiru gaya britney spears 18 tahun lalu ,clickbait,1
hanny zeng bawa pesan ramah lingkungan di miss earth 2019,non-clickbait,0
tinggal di lingkungan sineas tetangga joko anwar ada tara basro sampai dimas anggara,non-clickbait,0
foto orangtua jungkook bts ayahnya ganteng banget   ibunya awet muda,clickbait,1
sinopsis drama still 17 episode 3 transformasi yang se jong,non-clickbait,0
kang daniel ajukan penangguhan kontrak lawan agensi di pengadilan,non-clickbait,0
honey moon ke swiss reino barack kunjungi pabrik pembuatan jam mewah,non-clickbait,0
surat penahanan resmi dirilis jung joon young ditempatkan di penjara,non-clickbait,0
suka film horor  berikut deretan film horor yang bakal tayang di bulan april,clickbait,1
jenita janet jajal filler terobosan baru algenesss 100 bahan alami ,clickbait,1
rapat investor yg entertainment selesai digelar ini hasilnya ,clickbait,1
lucunya lee dong wook tak bisa berhenti menangis karena ini ,clickbait,1
spring lagu baru park bom yang rajai tangga lagu dunia,non-clickbait,0
tora sudiro bintangi film rumput tetangga akui banyak bercandanya,non-clickbait,0
terkait dm ke cewek lain vicky prasetyo anggap anggia chan hanya ngambek,non-clickbait,0
sinopsis drama still 17 episode 9 kedekatan shin hye sun dan yang se jong,non-clickbait,0
sinopsis drama goblin episode 15 cinta kim go eun gong yoo kembali bersemi,non-clickbait,0
sinopsis drama goblin episode 16 akhir cerita cinta gong yoo  kim go eun,non-clickbait,0
fakta menarik girlband korea selatan momoland,clickbait,1
bintangi rumput tetangga titi kamal senang dengan ceritanya,non-clickbait,0
barack obama kirim ucapan selamat atas pertunanagan jennifer lopez   alex rodriguez,non-clickbait,0
heboh kasus jung joon young youtuber ini ngaku pernah dilecehkan idol pria,clickbait,1
rusak barang bukti jung joon young reset hape sebelum serahkan ke polisi,non-clickbait,0
sinopsis drama still 17 episode 11 mencoba melawan trauma,non-clickbait,0
diduga pasok sabu di anambas adik wali kota tanjungpinang ditangkap,non-clickbait,0
wanita dengan tubuh berisi terbukti bikin pria lebih bahagia,clickbait,1
kronologi lengkap pemuda di bandung tusuk gadis pujaan karena cinta ditolak,clickbait,1
kualitas udara di pontianak berbahaya dinas kesehatan siagakan rumah oksigen,non-clickbait,0
sarapan bikin ngantuk mitos atau fakta ,clickbait,1
soal mahasiswa pulang kampung gubernur papua segera temui kapolri dan kepala bin,non-clickbait,0
pikap tabrak rumah di kebon jeruk 2 penghuni terluka,non-clickbait,0
manajer persib imbau bobotoh tak terpancing insiden pelemparan batu,non-clickbait,0
aplikasi basabali wiki raih penghargaan literasi unesco 2019,non-clickbait,0
pegawai kpk jadi asn ppp minta gaji dan tunjangan mereka tak dikurangi,non-clickbait,0
pdi p tangsel kami menutup diri dari calon yang usung politik identitas,non-clickbait,0
polisi gugur setelah terjatuh ke lubang pompa air saat olah tkp pencurian motor,non-clickbait,0
2 lokalisasi di kepri ditutup 56 psk dipulangkan ke kampung halaman,non-clickbait,0
dinas kesehatan dan pendidikan diminta bantu sekolah yang terdampak asap industri di cilincing,non-clickbait,0
mantan anggota komnas ham hs dillon meninggal,non-clickbait,0
sibuk hingga batal bertemu pimpinan kpk ini agenda jokowi seharian,clickbait,1
spanduk pecel lele hingga obat kuat jadi cara jakmania kritik persija,clickbait,1
5 fakta menarik animasi spongebob squarepants yang perlu kamu tahu ,clickbait,1
26 atlet bakal tampil di kejuaraan dunia badminton junior 2019,non-clickbait,0
jadwal penerbangan bandara kertajati normal tidak terdampak kabut asap,non-clickbait,0
chris hemsworth atau natalie portman ini bintang utama thor love and thunder,clickbait,1
ini anggota pansus pemindahan ibu kota bentukan dpr,clickbait,1
penemuan terbaru ungkap penyebab punahnya dinosaurus,clickbait,1
kesenian palang pintu sambut tim sukses sekda muhamad ambil formulir cawalkot tangsel,non-clickbait,0
putra bj habibie tidak benar bapak dalam keadaan kritis,non-clickbait,0
polisi nilai pekatnya asap karhutla karena riau lokasi pusaran angin,non-clickbait,0
bamsoet lomba burung berkicau dekatkan dpr dengan masyarakat,non-clickbait,0
jarak pandang hanya 150 meter bandara supadio pontianak lumpuh total,non-clickbait,0
truk terguling di tanjakan emen satu tewas,non-clickbait,0
susi kalau masih pakai cantrang jangan pikir indonesia ini kaya,non-clickbait,0
dpr sahkan revisi uu md3 pimpinan mpr jadi 10 orang,non-clickbait,0
taliban ada 2 cara mengakhiri pendudukan di afghanistan jihad atau negosiasi,non-clickbait,0
permohonan disetujui hakim kivlan zen dipindah ke rutan polda metro jaya,non-clickbait,0
ketua hipmi lempar isyarat punya waktu longgar ini  respon presiden jokowi,clickbait,1
pemprov dki trotoar di tengah jalan kalimalang dibangun operator tol becakayu,non-clickbait,0
korban kekerasan seksual terus berjatuhan komnas perempuan desak ruu pks segera disahkan,non-clickbait,0
jokowi janji ke papua paling lambat oktober,non-clickbait,0
dorong umkm naik kelas bri lakukan program clustering,non-clickbait,0
ibas demokrat akan terus kawal kpk tak boleh dilemahkan,non-clickbait,0
polisi persilahkan veronica koman tempuh upaya hukum soal status tersangka,non-clickbait,0
pemimpin hong kong kembali peringatkan as untuk tidak ikut campur,non-clickbait,0
layanan gocar kini bisa dipesan di bandara soekarno hatta,non-clickbait,0
presiden jumlah kelas menengah di indonesia akan jadi magnet investasi,non-clickbait,0
ketua mrp bantah kepulangan mahasiswa papua karena maklumat yang dikeluarkan,non-clickbait,0
basuki minta kontraktor tingkatkan penggunaan bim,non-clickbait,0
jelang berakhirnya pemerintahan 3 menteri jokowi pamit,clickbait,1
dalangi pengaturan skor petenis brasil kena hukuman seumur hidup,non-clickbait,0
kemenhub ajak kaum disabilitas cek sarana transportasi,non-clickbait,0
6 reaksi shandy aulia hadapi netizen julid,clickbait,1
polisi buru bapak bayi yang ditemukan di dalam kantong plastik di cisauk,non-clickbait,0
diselimuti kabut asap 7 penerbangan di bandara syamsuddin noor banjarmasin delay,non-clickbait,0
museum sejarah bentoel bukan cagar budaya dan tidak termasuk kategori museum,non-clickbait,0
pertarungan buaya 18 meter dan anakonda sepanjang 8 meter siapa yang menang ,clickbait,1
ketua dprd jayapura siap sumbangkan tanah agar jokowi berkantor di papua,non-clickbait,0
anggap novum setya novanto tak layak jaksa minta hakim tolak pk,non-clickbait,0
tiga tahun populasi toyota calya mendekati 215000 unit,non-clickbait,0
anggota dprd jabar sebut uu ruzhanul hanya ban serep ridwan kamil,non-clickbait,0
ini langkah ditjen imigrasi setelah terima surat pencegahan dan pencabutan paspor veronica koman,clickbait,1
ini hasrat pecatur andalan indonesia di piala dunia fide,clickbait,1
disebut oleh dprd hanya ban serep ridwan kamil ini kata uu ruzhanul ,clickbait,1
xiaomi luncurkan teknologi mi charge turbo isi baterai 30 menit,non-clickbait,0
permata bank luncurkan layanan syariah lewat platform digital,non-clickbait,0
terkait dau emil usul disesuaikan dengan jumlah penduduk ,non-clickbait,0
1500 kilometer tol ditargetkan beroperasi hingga akhir jabatan jokowi,non-clickbait,0
anies sebut perbaikan kualitas udara tak terjadi dalam 1 atau 2 hari,non-clickbait,0
target investasi pertanian naik izin investor harus dipermudah,non-clickbait,0
dirut sriwijaya air dicopot ,clickbait,1
jokowi istana presiden dibangun di papua mulai tahun depan,non-clickbait,0
tanggapi permohonan pk novanto jaksa singgung sumpah di pengadilan,non-clickbait,0
dpr capim kpk teken kontrak politik bermaterai untuk konsistensi,non-clickbait,0
ini cara para seniman tolak revisi uu kpk,clickbait,1
google dituding menakut nakuti pengguna iphone dengan celah keamanan,non-clickbait,0
bocoran foto daihatsu sigra facelift,clickbait,1
penuhi regulasi u 23 persib rekrut alfeandra dewangga,non-clickbait,0
kami mencari tahu mengapa cosplayer menyukai kostum karakter ini jawabannya,clickbait,1
tilang elektronik di jalur transjakarta berlaku 1 oktober 2019,non-clickbait,0
mulai besok tiket ka railink bisa dibeli di traveloka,non-clickbait,0
tak ada hujan sepekan ke depan palembang bakal diselimuti kabut asap,non-clickbait,0
ini pesan terakhir istri yang gantung diri setelah cekcok dengan suami soal foto pelukan,clickbait,1
hujan asteroid di bulan september,non-clickbait,0
ini alasan museum sejarah bentoel di malang dijual,clickbait,1
veronica koman terdeteksi berada di australia,non-clickbait,0
tni siapkan 2 hercules angkut balik mahasiswa papua ke daerah tempatnya belajar,non-clickbait,0
warga jayapura pertanyakan kompensasi pemblokiran layanan data oleh kominfo,non-clickbait,0
saat luhut dan susi pamit,clickbait,1
upaya kemnaker tingkatkan kompetensi dan kapasitas para trainer,non-clickbait,0
para akademisi di makassar tolak revisi uu kpk,non-clickbait,0
kasus meikarta 3 asn pemprov jabar dipanggil kpk,non-clickbait,0
rusak mobil pemadam kebakaran seorang warga makassar ditahan,non-clickbait,0
imbas ganjil genap jalan matraman raya macet,non-clickbait,0
tips bagi yang berniat memelihara vw kodok ,clickbait,1
polisi pastikan tidak ada penumpukan kendaraan di jalan alternatif kebayoran baru,non-clickbait,0
kebakaran di sorong papua hanguskan 10 rumah petak dan satu ruko,non-clickbait,0
kasus jual beli jabatan kpk panggil 5 pejabat pemkab kudus,non-clickbait,0
ditjen imigrasi sudah terima surat pencegahan dan pencabutan paspor veronica koman,non-clickbait,0
karyawan amazon bakal turun ke jalan lakukan protes apa alasannya ,clickbait,1
lewat siji cara beda nikmati koleksi museum seni rupa dan keramik,clickbait,1
bri saluran kur mikro kepada 15 nasabah mekaar naik kelas ,non-clickbait,0
pergub kawasan non komersial ibu kota negara tunggu penentuan titik koordinat,non-clickbait,0
pengembang database open source postgresql se asia berkumpul di bali,non-clickbait,0
survei bi penjualan eceran juli 2019 naik,non-clickbait,0
taksi online gagal dapat stiker pengecualian ganjil genap,non-clickbait,0
bagaimana pilihan jenis gelas bisa pengaruhi rasa kopi ,clickbait,1
demerson gantikan posisi amevor di persela lamongan,non-clickbait,0
sri mulyani ingin rekam medis 267 juta penduduk ri diidentifikasi kenapa ,clickbait,1
4 fakta hari pertama penerapan sistem ganjil genap di jakarta barat,clickbait,1
cukup bayar rp 5000 untuk masuk ke 5 museum di jakarta ini,clickbait,1
impulse buying alasan exsport resmi garap pasar perempuan,non-clickbait,0
kasus pria tewas usai serang polisi karena tilang polda ntb bentuk tim investigasi,non-clickbait,0
ketika menteri susi minta maaf dan akui dirinya sedikit tengil,clickbait,1
apa beda penarikan dan pencabutan paspor  ini penjelasan pakar hukum,clickbait,1
pb pms khawatir pembinaan atlet jateng terganggu jika audisi djarum berhenti,non-clickbait,0
dul jaelani tolong maafkan saya maafkan saya,clickbait,1
disebut kerjanya cuma menembaki kapal ini kata menteri susi,clickbait,1
fakta sopir truk tanah jadi tersangka tabrakan beruntun di bintaro,clickbait,1
kecelakaan bus mira nganjuk 3 penumpang innova tewas dan 1 luka berat,non-clickbait,0
1904 pelanggaran hari pertama perluasan ganjil genap paling banyak di jakarta barat,non-clickbait,0
kemal mochtar berhasil turunkan berat badan 50 kg dalam setahun apa rahasianya ,clickbait,1
polisi buru aktivis knpb yang diduga terkoneksi dengan benny wenda,non-clickbait,0
wiranto papua dan papua barat bagian nkri tak bisa diganggu gugat,non-clickbait,0
fraksi pan usul keputusan dewan disetujui seluruh pimpinan,non-clickbait,0
seorang polisi tepergok tanpa busana dengan istri orang ini sanksi yang menanti,clickbait,1
polisi dikeroyok 4 pemuda gara gara uang parkir,non-clickbait,0
dukung bisnis online pos indonesia luncurkan sameday service,non-clickbait,0
kerap diarak orang jepang apa itu mikoshi ,clickbait,1
nissan siapkan note e power meluncur tahun depan,non-clickbait,0
hari tanpa bayangan di indonesia bagaimana bisa terjadi ,clickbait,1
cerita jatuh bangun pemilik warung dian dan barokah unhas hingga jadi langganan mahasiswa,clickbait,1
diajak perang gubernur maluku ini jawaban menteri susi,clickbait,1
viral seorang pengendara keluarkan jurus silat saat kena razia polisi,clickbait,1
menteri rini tunjuk plt dirut dan direktur ptpn iii,non-clickbait,0
lelang proyek jakarta international stadium diprotes,non-clickbait,0
sri mulyani disalahkan soal bpjs  pb djarum bukan merek rokok,non-clickbait,0
total jumlah tersangka rusuh di papua ada 87 orang,non-clickbait,0
7 kisah pasien ditandu menuju puskesmas disebut ambulans desa hingga selamatkan ibu melahirkan,clickbait,1
hari ini sidang perdana kasus kepemilikan senpi illegal kivlan zen,non-clickbait,0
cukai rokok tahun depan naik ini pertimbangan pemerintah,clickbait,1
hasil kualifikasi euro 2020 de bruyne 3 assist belgia menang telak,non-clickbait,0
viral penumpang berdiri 6 jam di pesawat demi istri bisa tidur,clickbait,1
16 manfaat renang bagi tubuh yang tak bisa diremehkan,clickbait,1
perluasan sistem ganjil genap pendapatan penjual pelat nomor naik 50 persen,non-clickbait,0
saat 10 capim kpk dikunci dengan surat bermeterai ini,clickbait,1
viral video wanita bugil naik motor keliling samarinda ini kronologi kejadiannya,clickbait,1
trump perundingan damai dengan taliban sudah mati,non-clickbait,0
polemik pb djarum vs kpai yang berujung stop audisi,clickbait,1
sby menitikkan air mata,clickbait,1
armand maulana jadi juri anaknya di the voice  dipenjara santunan ahmad dhani terhenti ,clickbait,1
kpk akan tanggapi permohonan pk setya novanto di pengadilan,non-clickbait,0
ditilang karena ganjil genap begini cara mengurus denda tilang,clickbait,1
apa itu espresso dan istilah lain di kedai kopi yang harus kamu tahu,clickbait,1
bmkg jakarta dan tangerang cerah seharian,non-clickbait,0
jangan makan pisang saat sarapan ini alasannya,clickbait,1
ibu kota baru dikritik ridwan kamil terlalu luas ini komentar gubernur kaltim,clickbait,1
kpai tak berniat stop audisi pb djarum  auktor intelektualis kerusuhan papua,non-clickbait,0
pindah ibu kota pengaruhi arus era kendaraan listrik ,clickbait,1
pihak sekolah tidak setuju andreas diasuh wali kota malang ini sebabnya,clickbait,1
kementan targetkan 60 persen lahan serasi ikut asuransi,non-clickbait,0
empat fakta baru terungkap dalam sidang kasus narkoba jefri nichol,clickbait,1
polisi dalami keterkaitan tersangka dalang rusuh jayapura dan benny wenda,non-clickbait,0
beredar isu habibie meninggal tak ada keramaian di rspad,non-clickbait,0
hari tanpa bayangan dan ekuinoks sama atau beda  ini penjelasannya,clickbait,1
jumlah pelanggar ganjil genap di wilayah jakarta barat berkurang pada sore hari,non-clickbait,0
dampak gelombang panas landa perancis hampir 1500 orang meninggal,non-clickbait,0
harga emas dunia turun untuk 3 hari beruntun apa sebabnya ,clickbait,1
menteri pppa yohana yembise tegaskan audisi pb djarum langgar aturan,non-clickbait,0
berbagai keluhan pengendara di hari pertama penerapan perluasan ganjil genap,clickbait,1
selain santunan ahmad dhani beri thr ke korban kecelakaan dul jaelani,non-clickbait,0
kabar habibie meninggal dipastikan hoaks,non-clickbait,0
awas virus joker segera hapus 24 aplikasi ini dari ponsel android anda,clickbait,1
kecelakaan maut bus mira vs innova di nganjuk diduga akibat human error,non-clickbait,0
